TMDB640146,movie,Ant-Man and the Wasp: Quantumania,,,2023,766 Vallejo St.,Pym Particles Production III LLC,Walt Disney Studios Motion Pictures,Peyton Reed,Jeff Loveness,Paul Rudd,Evangeline Lilly,Jonathan Majors,106
TMDB10449,movie,When a Man Loves a Woman,,,1994,766 Vallejo St.,Touchstone Pictures,Buena Vista Pictures,Luis Mandoki,Ronald Bass,Andy Garcia,Meg Ryan,,106
TMDB340793,tv,Chance,1,Pilot,2016,804 Montgomery St.,TVM Productions,HULU,Lenny Abrahamson,Alexandra Cunningham and Kem Nunn,Hugh Laurie,Gretchen Mol,Ethan Suplee,106
TMDB426,movie,Vertigo,,,1958,847 Montgomery Street,Alfred J. Hitchcock Productions,Paramount Pictures,Alfred Hitchcock,Alec Coppel,James Stewart,Kim Novak,Barbara Bel Geddes,106
TMDB10443,movie,Fearless,,,1993,90 Gold Street,Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez,106
TMDB124905,movie,Godzilla,,,2014,Broadway and Columbus Avenue (North Beach),"Nautilus Productions, LLC",Warner Bros. Pictures,Gareth Edwards,Max Borenstein,Aaron Taylor-Johnson,Elizabeth Olsen,Bryan Cranston,106
TMDB142358,movie,A Night Full of Rain,,,1978,Broadway and Columbus Avenue (North Beach),Liberty Film,Warner Bros. Pictures,Lina Wertmuller,Lina Wertmuller,Candice Bergen,Giancarlo Gianni,,106
TMDB20802,movie,Freebie and the Bean,,,1974,Broadway and Columbus Avenue (North Beach),Warner Bros. Pictures,American Broadcasting Company (ABC),Richard Rush,Robert Kaufman,Alan Arkin,James Caan,Loretta Swit,106
TMDB254128,movie,San Andreas,,,2015,Broadway and Kearney,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb,Dwayne Johnson,,,106
TMDB81349,tv,DEVS,,,2020,Broadway and Columbus Avenue (North Beach),Minim Productions,FX Network,Alex Garland,Alex Garland,Sonoya Mizuno,Nick Offerman,Jin Ha,106
TMDB102899,movie,Ant-Man,,,2015,Broadway and Kearney,"PYM Particles Productions, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Gabriel Ferrari,Michael Douglas,Paul Rudd,,106
TMDB109373,tv,Blindspotting,2,,2023,Broadway at Montgomery,Blindspotting Productions Inc.,Starz,"Rafael Casal, Jess Wu Calder,","Brittany Miller, Benjamin Earl Turner, Rafael Casal & Daveed Diggs, Sarah LaBrie, Obehi Janice, Sanjay Shah, Nyesha Littlejohn & Susan Park",Jasmine Cephas Jones,Jaylen Barron,Rafael Casal,106
TMDB24750,movie,Time After Time,,,1979,Broadway at Osgood Street (North Beach),Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,Malcolm McDowell,Mary Steenburgen,David Warner,106
TMDB81349,tv,DEVS,,,2020,Broadway between Polk and Kearny,Minim Productions,FX Network,Alex Garland,Alex Garland,Sonoya Mizuno,Nick Offerman,Jin Ha,106
TMDB35339,tv,Alcatraz,,,2012,Chestnut St. from Larkin to Columbus,Bonanza Productions Inc.,Warner Bros. Television,J.J. Abrams,Steven Lilien,Sarah Jones,Jorge Garcia,,106
TMDB8592,tv,Parks and Recreation,,,2014,Columbus and Green,"NBC Universal Media, LLC","NBC Universal Media, LLC",Dean Holland,Greg Daniels,Amy Poehler,,,106
TMDB2020,movie,The Bachelor,,,1999,Columbus and Green,George Street Pictures,New Line Cinema,Gary Sinyor,Steve Cohen,Chris O'Donnell,Renee Zellweger,,106
TMDB168,movie,Star Trek IV: The Voyage Home,,,1986,Columbus and Kearny,Paramount Pictures,Paramount Pictures,Leonard Nimoy,Steve Meerson,William Shatner,Leonard Nimoy,George Takei,106
TMDB321697,movie,Steve Jobs,,,2015,Columbus and Kearny,RDF Productions LLC,Universal Pictures,Danny Boyle,Aaron Sorkin,Michael Fassbender,Kate Winslet,Seth Rogen,106
TMDB916,movie,Bullitt,,,1968,Columbus and Lombard Streets (North Beach),"Warner Brothers / Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn,106
TMDB168,movie,Star Trek IV: The Voyage Home,,,1986,Columbus and Mason Streets,Paramount Pictures,Paramount Pictures,Leonard Nimoy,Steve Meerson,William Shatner,Leonard Nimoy,George Takei,106
TMDB119450,movie,Dawn of the Planet of the Apes,,,2014,Columbus and Pacific Ave,"Fox Louisiana Productions, LLC",Twentieth Century Fox,Matt Reeves,Rick Jaffa,Gary Oldman,Keri Russell,Andy Serkis,106
TMDB1037002,movie,Surface,,,2022,Columbus Avenue between Vallejo and Broadway,"Apple Studios, LLC",Apple TV+,"Sam Miller, Kevin Rodney Sullivan, Jennifer Morrison, Tucker Gates","Veronica West, Erica L. Anderson,Tony Saltzman, Glenise Mullins, Leigh Ann Biety, Dan Lee West, Leigh Ann Biety & Raven Jackson, Mart�n Zimmerman",Gugu Mbatha-Raw,Oliver Jackson-Cohen,Ari Graynor,106
TMDB340793,tv,Chance,2,,2017,Columbus and Lombard Streets (North Beach),TVM Productions Inc.,Hulu,Rozann Dawson,Alexandra Cunningham,Hugh Laurie,Greta Lee,Ethan Suplee,106
TMDB11560,movie,High Crimes,,,2002,Condor Club (Columbus and Broadway),Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Mel Brooks,Mel Brooks,Mel Brooks,Madeline Kahn,,106
TMDB81349,tv,DEVS,,,2020,Filbert between Powell and Stockton,Minim Productions,FX Network,Alex Garland,Alex Garland,Sonoya Mizuno,Nick Offerman,Jin Ha,106
TMDB340793,tv,Chance,2,,2017,Filbert St at Stockton St,TVM Productions Inc.,Hulu,Rozann Dawson,Alexandra Cunningham,Hugh Laurie,Greta Lee,Ethan Suplee,106
TMDB35339,tv,Alcatraz,,,2012,Francisco St from Larkin to Polk,Bonanza Productions Inc.,Warner Bros. Television,J.J. Abrams,Steven Lilien,Sarah Jones,Jorge Garcia,,106
TMDB1037002,movie,Surface,,,2022,Francisco Street between Leavenworth and Hyde,"Apple Studios, LLC",Apple TV+,"Sam Miller, Kevin Rodney Sullivan, Jennifer Morrison, Tucker Gates","Veronica West, Erica L. Anderson,Tony Saltzman, Glenise Mullins, Leigh Ann Biety, Dan Lee West, Leigh Ann Biety & Raven Jackson, Mart�n Zimmerman",Gugu Mbatha-Raw,Oliver Jackson-Cohen,Ari Graynor,106
TMDB168,movie,Star Trek IV: The Voyage Home,,,1986,Grant and Fresno Street,Paramount Pictures,Paramount Pictures,Leonard Nimoy,Steve Meerson,William Shatner,Leonard Nimoy,George Takei,106
TMDB18745,tv,Tales of the City,,,2019,Grant and Green St,Universal Television LLC,Netflix,"Alan Poul, Silas Howard, Stacie Passon","Armistead Maupin, Lauren Morelli, Hansol Jung, Marcus Gardley",Laura Linney,Ellen Page,Murray Bartlett,106
TMDB620725,movie,Jexi,,,2019,Grant and Green St,CBS Films Inc.,Lionsgate,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore",Adam Devine,Alexandra Shipp,Michael Pena,106
TMDB335983,movie,Venom,,,2018,Grant and Green St,"L.O.Z. Productions, Inc.","Columbia Pictures, Sony Pictures Releasing",Ruben Fleischer,"Jeff Pinkner, Scott Rosenberg",Tom Hardy,Michelle Wiliams,Riz Ahmed,106
TMDB43442,movie,I Remember Mama,,,1948,Grant Avenue (North Beach),RKO Radio Pictures,RKO Radio Pictures,George Stevens,DeWitt Bodeen,Irene Dunne,Barbara Bel Geddes,Oskar Homolka,106
TMDB102899,movie,Ant-Man,,,2015,Grant between Bush and Broadway,"PYM Particles Productions, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Gabriel Ferrari,Michael Douglas,Paul Rudd,,106
TMDB408266,movie,Birth of the Dragon,,,2016,Grant between Bush and Broadway,"BOTD U.S. Productions, Inc.",Kylin Pictures,George Nolfi,"Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia,106
TMDB340793,tv,Chance,1,106,2016,Grant between Union and Green,TVM Productions,HULU,Sara Gran,Dan Attias,Hugh Laurie,Gretchen Mol,Ethan Suplee,106
TMDB67384,tv,Goliath,4,,2021,Green at Varennes St,"Picrow, Inc.",Amazon Studios,"Billy Bob Thornton, Lawrence Trilling, Derek Johansen","David E. Kelley, Jonathan Shapiro",Billy Bob Thornton,Nina Arianda,Tania Raymonde,106
TMDB18745,tv,Tales of the City,,,2019,Green between Jasper and Bannam,Universal Television LLC,Netflix,"Alan Poul, Silas Howard, Stacie Passon","Armistead Maupin, Lauren Morelli, Hansol Jung, Marcus Gardley",Laura Linney,Ellen Page,Murray Bartlett,106
TMDB87093,movie,Big Eyes,,,2014,Green St. and Grant Ave.,Blink & Wink Productions,Weinstein Company,Tim Burton,Scott Alexander,Amy Adams,Krysten Ritter,Christoph Waltz,106
TMDB788,movie,Mrs. Doubtfire,,,1993,Green Street and Bannam Place,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Chris Columbus,Randi Mayem Singer,Robin Williams,Sally Field,Pierce Brosnan,106
TMDB2020,movie,The Bachelor,,,1999,Green Street and Bannam Place,George Street Pictures,New Line Cinema,Gary Sinyor,Steve Cohen,Chris O'Donnell,Renee Zellweger,,106
TMDB11472,movie,Nine Months,,,1995,Jack Kerouac Alley between Columbus and Grant Streets,1492 Pictures,Twentieth Century Fox Film Corp.,Chris Columbus,Chris Columbus,Hugh Grant,Julianne Moore,Robin Williams,106
TMDB168,movie,Star Trek IV: The Voyage Home,,,1986,Kearny and Pacific Streets,Paramount Pictures,Paramount Pictures,Leonard Nimoy,Steve Meerson,William Shatner,Leonard Nimoy,George Takei,106
TMDB335983,movie,Venom,,,2018,Kearny Steps between Green and Pacific,"L.O.Z. Productions, Inc.","Columbia Pictures, Sony Pictures Releasing",Ruben Fleischer,"Jeff Pinkner, Scott Rosenberg",Tom Hardy,Michelle Wiliams,Riz Ahmed,106
TMDB60129,tv,Murder in the First,1,,2014,Kearny Street between Broadway and Pacific Avenue,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,106
TMDB11374,movie,Edtv,,,1999,Mario's Bohemian Cigar Store (Washington Square),Imagine Entertainment,MCA / Universal Pictures,Ron Howard,Lowell Ganz,Matthew McConaughey,Jenna Elfman,,106
TMDB11472,movie,Nine Months,,,1995,Montgomery and Vallejo Street,1492 Pictures,Twentieth Century Fox Film Corp.,Chris Columbus,Chris Columbus,Hugh Grant,Julianne Moore,Robin Williams,106
TMDB11851,movie,The Presidio,,,1988,Montgomery and Vallejo Street,Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,Sean Connery,Mark Harmon,Meg Ryan,106
TMDB18745,tv,Tales of the City,,,2019,Montgomery and Vallejo Street,Universal Television LLC,Netflix,"Alan Poul, Silas Howard, Stacie Passon","Armistead Maupin, Lauren Morelli, Hansol Jung, Marcus Gardley",Laura Linney,Ellen Page,Murray Bartlett,106
TMDB335983,movie,Venom,,,2018,Montgomery and Vallejo Street,"L.O.Z. Productions, Inc.","Columbia Pictures, Sony Pictures Releasing",Ruben Fleischer,"Jeff Pinkner, Scott Rosenberg",Tom Hardy,Michelle Wiliams,Riz Ahmed,106
TMDB61664,tv,Sense8,2,,2016,Montgomery between Green and Broadway,"Unpronounceable Productions, LLC",Netflix,Wachowski Siblings,"J. Michael Straczynski, Wachowiski Siblings",Jamie Clayton,Daryl Hannah,Naveen Andrews,106
TMDB363088,movie,Ant-Man and the Wasp,,,2018,Montgomery between Green and Pacific,"PYM Particles Productions II, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Chris McKenna,Paul Rudd,Evangeline Lilly,Michael Douglas,106
TMDB340793,tv,Chance,1,106,2016,Montgomery between Pacific and Broadway,TVM Productions,HULU,Sara Gran,Dan Attias,Hugh Laurie,Gretchen Mol,Ethan Suplee,106
TMDB363088,movie,Ant-Man and the Wasp,,,2018,Montgomery between Pacific and Broadway,"PYM Particles Productions II, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Chris McKenna,Paul Rudd,Evangeline Lilly,Michael Douglas,106
TMDB168,movie,Star Trek IV: The Voyage Home,,,1986,North Beach,Paramount Pictures,Paramount Pictures,Leonard Nimoy,Steve Meerson,William Shatner,Leonard Nimoy,George Takei,106
TMDB18745,tv,Tales of the City,,,2019,North Beach,Universal Television LLC,Netflix,"Alan Poul, Silas Howard, Stacie Passon","Armistead Maupin, Lauren Morelli, Hansol Jung, Marcus Gardley",Laura Linney,Ellen Page,Murray Bartlett,106
TMDB321029,movie,Americana,,,2015,Romolo Place at Fresno St.,Sutro Films LLC,,Zachary Shedd,Zachary Shedd,Kelli Garner,Jack Davenport,Peter Coyote,106
TMDB335983,movie,Venom,,,2018,Romolo Place at Fresno St.,"L.O.Z. Productions, Inc.","Columbia Pictures, Sony Pictures Releasing",Ruben Fleischer,"Jeff Pinkner, Scott Rosenberg",Tom Hardy,Michelle Wiliams,Riz Ahmed,106
TMDB891219,movie,Nash Bridges,,,2021,Rowland Street,"Village NB Productions, LLC",USA Nework,Greg Beeman,"Carlton Cuse, Bill Chais",Don Johnson,Cheech Marin,Joe Dinicol,106
TMDB87093,movie,Big Eyes,,,2014,Saints Peter and Paul Church,Blink & Wink Productions,Weinstein Company,Tim Burton,Scott Alexander,Amy Adams,Krysten Ritter,Christoph Waltz,106
TMDB250124,movie,The Diary of a Teenage Girl,,,2015,SPECS' Twelve Adler Museum Caf�,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,106
TMDB566525,movie,Shang-Chi and the Legend of the Ten Rings,,,2021,Stockton Tunnel,Freelance Restorations LLC,Disney/Marvel,Destin Daniel Cretton,"Dave Callaham, Destin Daniel Cretton, Andrew Lanham",Simu Liu,Tony Chiu-Wai Leung,Awkwafina,106
TMDB67384,tv,Goliath,4,,2021,Union at Jasper Place,"Picrow, Inc.",Amazon Studios,"Billy Bob Thornton, Lawrence Trilling, Derek Johansen","David E. Kelley, Jonathan Shapiro",Billy Bob Thornton,Nina Arianda,Tania Raymonde,106
TMDB81349,tv,DEVS,,,2020,Vallejo at Kearny,Minim Productions,FX Network,Alex Garland,Alex Garland,Sonoya Mizuno,Nick Offerman,Jin Ha,106
TMDB620725,movie,Jexi,,,2019,Vallejo at Montgomery St,CBS Films Inc.,Lionsgate,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore",Adam Devine,Alexandra Shipp,Michael Pena,106
TMDB254128,movie,San Andreas,,,2015,Washington Square,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb,Dwayne Johnson,,,106
TMDB335983,movie,Venom,,,2018,Washington Square Park - Filbert St at Stockton St,"L.O.Z. Productions, Inc.","Columbia Pictures, Sony Pictures Releasing",Ruben Fleischer,"Jeff Pinkner, Scott Rosenberg",Tom Hardy,Michelle Wiliams,Riz Ahmed,106
TMDB1636,movie,Bedazzled,,,2000,Washington Square Park - Filbert St at Stockton St,Twentieth Century Fox Film Corp.,Twentieth Century Fox Film Corp.,Harold Ramis,Harold Ramis,Brendan Fraser,Elizabeth Hurley,,106
TMDB69061,tv,The OA,,,2019,1001 Vallejo St,Lunar Mining LLC,Netflix,Zal Batmanglij,"Zal Batmanglij, Brit Marling",Brit Marling,Emory Cohen,Patrick Gibson,107
TMDB891219,movie,Nash Bridges,,,2021,1025 Columbus Avenue,"Village NB Productions, LLC",USA Nework,Greg Beeman,"Carlton Cuse, Bill Chais",Don Johnson,Cheech Marin,Joe Dinicol,107
TMDB11850,movie,Invasion of the Body Snatchers,,,1978,1025 Columbus Avenue,Solofilm,United Artists,Philip Kaufman,Jack Finney,Donald Sutherland,Jeff Goldblum,Brooke Adams,107
TMDB87093,movie,Big Eyes,,,2014,1101 Filbert St.,Blink & Wink Productions,Weinstein Company,Tim Burton,Scott Alexander,Amy Adams,Krysten Ritter,Christoph Waltz,107
TMDB69061,tv,The OA,,,2019,1101 Green St,Lunar Mining LLC,Netflix,Zal Batmanglij,"Zal Batmanglij, Brit Marling",Brit Marling,Emory Cohen,Patrick Gibson,107
TMDB11374,movie,Edtv,,,1999,1138 Filbert Street,Imagine Entertainment,MCA / Universal Pictures,Ron Howard,Lowell Ganz,Matthew McConaughey,Jenna Elfman,,107
TMDB1636,movie,Bedazzled,,,2000,1155 Filbert Street at Hyde,Twentieth Century Fox Film Corp.,Twentieth Century Fox Film Corp.,Harold Ramis,Harold Ramis,Brendan Fraser,Elizabeth Hurley,,107
TMDB9802,movie,The Rock,,,1996,1198 Pacific Avenue,Hollywood Pictures,Buena Vista Pictures,Michael Bay,David Weisberg,Sean Connery,Nicolas Cage,,107
TMDB10603,movie,George of the Jungle,,,1997,1201 Greenwich Street,Walt Disney Pictures,Buena Vista Pictures,Sam Weisman,Jay Ward,Brendan Fraser,Leslie Mann,,107
TMDB19171,movie,Sudden Fear,,,1952,1201 Greenwich Street,Joseph Kaufmann Pictures,RKO Pictures,David Miller,Lenore J. Coffee,Joan Crawford,Jack Palance,Gloria Grahame,107
TMDB1037002,movie,Surface,,,2022,1700 Taylor Street,"Apple Studios, LLC",Apple TV+,"Sam Miller, Kevin Rodney Sullivan, Jennifer Morrison, Tucker Gates","Veronica West, Erica L. Anderson,Tony Saltzman, Glenise Mullins, Leigh Ann Biety, Dan Lee West, Leigh Ann Biety & Raven Jackson, Mart�n Zimmerman",Gugu Mbatha-Raw,Oliver Jackson-Cohen,Ari Graynor,107
TMDB10651,movie,The Dead Pool,,,1988,1954 Mason Street (North Beach),Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,107
TMDB6280,movie,Junior,,,1994,2552 Hyde Street,Northern Lights Entertainment,Universal Pictures,Ivan Reitman,Kevin Wade,Arnold Schwarzenegger,Danny DeVito,Emma Thompson,107
TMDB42995,movie,Experiment in Terror,,,1962,2632 Larkin Street,Columbia Pictures Corporation,Columbia Pictures,Blake Edwards,The Gordons,Glenn Ford,Lee Remick,Stefanie Powers,107
TMDB190173,movie,Heart Beat,,,1980,800 Chestnut,Orion Pictures Corporation,Orion Pictures Corporation,John Byrum,John Byrum,Nick Nolte,Sissy Spacek,John Heard,107
TMDB340793,tv,Chance,1,103,2016,800 Chestnut,TVM Productions,HULU,Michael Lehmann,Kem Nunn,Hugh Laurie,Gretchen Mol,Ethan Suplee,107
TMDB340793,tv,Chance,1,103,2016,878 Chestnut St.,TVM Productions,HULU,Michael Lehmann,Kem Nunn,Hugh Laurie,Gretchen Mol,Ethan Suplee,107
TMDB426,movie,Vertigo,,,1958,900 Lombard Street,Alfred J. Hitchcock Productions,Paramount Pictures,Alfred Hitchcock,Alec Coppel,James Stewart,Kim Novak,Barbara Bel Geddes,107
TMDB19931,movie,The Joy Luck Club,,,1993,901 Union Street,Hollywood Pictures,National Broadcasting Company (NBC),Wayne Wang,Amy Tan,Kieu Chinh,Tsai Chin,France Nuyen,107
TMDB788,movie,Mrs. Doubtfire,,,1993,940 Filbert Street,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Chris Columbus,Randi Mayem Singer,Robin Williams,Sally Field,Pierce Brosnan,107
TMDB10442,movie,So I Married an Axe Murderer,,,1993,"Aladdin Terrace (off of Taylor Street, Between Filbert and Union)",TriStar Pictures,TriStar Pictures,Thomas Schlamme,Robbie Fox,Mike Myers,Nancy Travis,,107
TMDB1037002,movie,Surface,,,2022,Bay Street between Larkin and Hyde,"Apple Studios, LLC",Apple TV+,"Sam Miller, Kevin Rodney Sullivan, Jennifer Morrison, Tucker Gates","Veronica West, Erica L. Anderson,Tony Saltzman, Glenise Mullins, Leigh Ann Biety, Dan Lee West, Leigh Ann Biety & Raven Jackson, Mart�n Zimmerman",Gugu Mbatha-Raw,Oliver Jackson-Cohen,Ari Graynor,107
TMDB44235,tv,Red Widow,,,2013,Broadway and Taylor,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,107
TMDB273153,movie,Summertime,,,2015,Broadway and Taylor,"Creative Monster Productions, Inc.",3 Distribution,Gabriele Muccino,Gabriele Muccino,Jessica Rothe,Scott Bakula,Matilda Anna Ingrid Lutz,107
TMDB620725,movie,Jexi,,,2019,Broadway and Taylor,CBS Films Inc.,Lionsgate,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore",Adam Devine,Alexandra Shipp,Michael Pena,107
TMDB513243,movie,The Etruscan Smile,,,2019,Broadway at Jones Street,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch,107
TMDB69061,tv,The OA,,,2019,Broadway between Powell and Larkin,Lunar Mining LLC,Netflix,Zal Batmanglij,"Zal Batmanglij, Brit Marling",Brit Marling,Emory Cohen,Patrick Gibson,107
TMDB9880,movie,The Princess Diaries,,,2001,Broadway between Powell and Larkin,Walt Disney Pictures,Buena Vista Pictures,Garry Marshall,Gina Wendkos,Julie Andrews,Anne Hathway,,107
TMDB11850,movie,Invasion of the Body Snatchers,,,1978,Broadway between Powell and Larkin,Solofilm,United Artists,Philip Kaufman,Jack Finney,Donald Sutherland,Jeff Goldblum,Brooke Adams,107
TMDB10648,movie,Magnum Force,,,1973,Broadway between Powell and Larkin,The Malpaso Company,Warner Bros. Pictures,Ted Post,John Milius,Clint Eastwood,Hal Holbrook,Mitchell Ryan,107
TMDB35339,tv,Alcatraz,,,2012,Broadway from Mason to Taylor,Bonanza Productions Inc.,Warner Bros. Television,J.J. Abrams,Steven Lilien,Sarah Jones,Jorge Garcia,,107
TMDB83770,movie,On the Road,,,2012,Filbert and Leavenworth Streets,SPAD Films,IFC Films & Sundance Selects,Walter Salles,Jack Kerouac & Jose Rivera,Garrett Hedlund,Viggo Mortenson,,107
TMDB916,movie,Bullitt,,,1968,Filbert and Taylor Streets,"Warner Brothers / Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn,107
TMDB61664,tv,Sense8,2,,2016,Filbert between Hyde and Jones,"Unpronounceable Productions, LLC",Netflix,Wachowski Siblings,"J. Michael Straczynski, Wachowiski Siblings",Jamie Clayton,Daryl Hannah,Naveen Andrews,107
TMDB65856,tv,GirlBoss,,,2017,Filbert between Leavenworth and Hyde,"Hippolyta Productions, LLC",Netflix,"Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi",Kay Cannon,Britt Robertson,Ellie Reed,Amanda Rea,107
TMDB119450,movie,Dawn of the Planet of the Apes,,,2014,Filbert between Leavenworth and Hyde,"Fox Louisiana Productions, LLC",Twentieth Century Fox,Matt Reeves,Rick Jaffa,Gary Oldman,Keri Russell,Andy Serkis,107
TMDB1037002,movie,Surface,,,2022,Filbert between Leavenworth and Hyde,"Apple Studios, LLC",Apple TV+,"Sam Miller, Kevin Rodney Sullivan, Jennifer Morrison, Tucker Gates","Veronica West, Erica L. Anderson,Tony Saltzman, Glenise Mullins, Leigh Ann Biety, Dan Lee West, Leigh Ann Biety & Raven Jackson, Mart�n Zimmerman",Gugu Mbatha-Raw,Oliver Jackson-Cohen,Ari Graynor,107
TMDB87093,movie,Big Eyes,,,2014,Filbert St. and Leavenworth,Blink & Wink Productions,Weinstein Company,Tim Burton,Scott Alexander,Amy Adams,Krysten Ritter,Christoph Waltz,107
TMDB35339,tv,Alcatraz,,,2012,Filbert St. from Jones to Mason,Bonanza Productions Inc.,Warner Bros. Television,J.J. Abrams,Steven Lilien,Sarah Jones,Jorge Garcia,,107
TMDB16227,movie,Dark Passage,,,1947,Filbert Steps,Warner Bros. Pictures,Warner Bros. Pictures,Delmer Daves,Delmer Daves & David Goodis,Humphrey Bogart,Lauren Bacal,Bruce Bennett,107
TMDB67384,tv,Goliath,4,,2021,Hyde and Lombard,"Picrow, Inc.",Amazon Studios,"Billy Bob Thornton, Lawrence Trilling, Derek Johansen","David E. Kelley, Jonathan Shapiro",Billy Bob Thornton,Nina Arianda,Tania Raymonde,107
TMDB18745,tv,Tales of the City,,,2019,Hyde and Lombard,Universal Television LLC,Netflix,"Alan Poul, Silas Howard, Stacie Passon","Armistead Maupin, Lauren Morelli, Hansol Jung, Marcus Gardley",Laura Linney,Ellen Page,Murray Bartlett,107
TMDB10808,movie,Dr. Dolittle 2,,,2001,Hyde and Lombard,Twentieth Century Fox Film Corp.,Twentieth Century Fox Film Corp.,Steve Carr,Larry Levin,Eddie Murphy,Kristen Wilson,,107
TMDB620725,movie,Jexi,,,2019,Hyde between Jefferson and Broadway,CBS Films Inc.,Lionsgate,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore",Adam Devine,Alexandra Shipp,Michael Pena,107
TMDB67384,tv,Goliath,4,,2021,Hyde St at Chestnut St,"Picrow, Inc.",Amazon Studios,"Billy Bob Thornton, Lawrence Trilling, Derek Johansen","David E. Kelley, Jonathan Shapiro",Billy Bob Thornton,Nina Arianda,Tania Raymonde,107
TMDB335983,movie,Venom,,,2018,Hyde St at Chestnut St,"L.O.Z. Productions, Inc.","Columbia Pictures, Sony Pictures Releasing",Ruben Fleischer,"Jeff Pinkner, Scott Rosenberg",Tom Hardy,Michelle Wiliams,Riz Ahmed,107
TMDB254128,movie,San Andreas,,,2015,Hyde St. at Greenwich,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb,Dwayne Johnson,,,107
TMDB408266,movie,Birth of the Dragon,,,2016,Hyde Street at Union Plaza,"BOTD U.S. Productions, Inc.",Kylin Pictures,George Nolfi,"Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia,107
TMDB126301,tv,Super Pumped,,,2022,Hyde Street at Union Plaza,Possible Productions,Showtime,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",Joseph Gordon-Levitt,Kyle Chandler,Kerry Bish�,107
TMDB160588,movie,Blue Jasmine,,,2013,Jones and Pacific,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,107
TMDB363088,movie,Ant-Man and the Wasp,,,2018,Jones and Pacific,"PYM Particles Productions II, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Chris McKenna,Paul Rudd,Evangeline Lilly,Michael Douglas,107
TMDB513243,movie,The Etruscan Smile,,,2019,Jones at Broadway,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch,107
TMDB65856,tv,GirlBoss,,,2017,Kearny between Vallejo and Broadway,"Hippolyta Productions, LLC",Netflix,"Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi",Kay Cannon,Britt Robertson,Ellie Reed,Amanda Rea,107
TMDB916,movie,Bullitt,,,1968,Larkin and Chestnut Streets,"Warner Brothers / Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn,107
TMDB916,movie,Bullitt,,,1968,Larkin and Francisco Street,"Warner Brothers / Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn,107
